stateabb,ccode,leadid,leader,sdate,smonth,syear,emonth,eyear,birthyear,gender,militarycareer,l_month,l_year
BUL,355,A2.9-5389,Sofiyanski,13,2,1997,5,1997,1951,1,0,,
BUL,355,A2.9-5392,Kostov,21,5,1997,7,2001,1949,1,0,4,1997
BUL,355,A2.9-5395,Saksgoburggotski,24,7,2001,8,2005,1937,1,0,6,2001
BUL,355,A3.0-97,Stanishev,16,8,2005,7,2009,1966,1,0,6,2005
BUL,355,A3.0-98,Boyko Borisov,27,7,2009,3,2013,1959,1,0,7,2009
BUL,355,cb-355-1,Marin Raikov,13,3,2013,5,2013,1960,1,0,,
BUL,355,cb-355-2,Plamen Oresharski,29,5,2013,8,2014,1960,1,0,5,2013
BUL,355,cb-355-3,Georgi Bliznashki,6,8,2014,11,2014,1956,1,0,,
BUL,355,cb-355-4,Boiko Borisov,7,11,2014,1,2017,1959,1,0,10,2014
BUL,355,se-355-5,Ognyan Gerdzhikov,27,1,2017,5,2017,1946,1,0,,
BUL,355,se-355-6,Boiko Borisov,4,5,2017,5,2021,1959,1,0,3,2017
BUL,355,mf-355-1,Stefan Yanev,12,5,2021,12,2021,1960,1,1,,
BUL,355,ctb-355-1,Kiril Petkov,13,12,2021,8,2022,1980,1,0,11,2021
BUL,355,ctb-355-2,Galab Donev,2,8,2022,6,2023,1967,1,0,,
BUL,355,ctb-355-3,Nikolai Denkov,6,6,2023,4,2024,1962,1,0,4,2023
BUL,355,,Dimitar Glavchev,9,4,2024,1,2025,1963,1,0,,
BUL,355,,Rosen Zhelyazkov,16,1,2025,,,1968,1,0,,
MLD,359,A2.9-5398,Snegur,3,9,1990,1,1997,1940,1,0,2,1990
MLD,359,A2.9-5401,Lucinschi,15,1,1997,4,2001,1940,1,0,3,1998
MLD,359,A2.9-5404,Tarlev,7,4,2001,3,2008,1963,1,0,2,2001
MLD,359,A3.0-99,Greceanii,31,3,2008,9,2009,1956,0,0,,
MLD,359,A3.0-100,Pirlog,14,9,2009,9,2009,1974,1,0,,
MLD,359,A3.0-101,Vlad Filat,25,9,2009,4,2013,1969,1,0,7,2009
MLD,359,cb-359-1,Iurie Leanca,25,4,2013,2,2015,1963,1,0,,
MLD,359,cb-359-2,Chiril Gaburici,18,2,2015,6,2015,1976,1,0,11,2014
MLD,359,cb-359-3,Natalia Gherman,22,6,2015,7,2015,1969,0,0,,
MLD,359,cb-359-4,Valeriu Strelet,30,7,2015,10,2015,1970,1,0,,
MLD,359,cb-359-5,Gheorghe Brega,30,10,2015,1,2016,1951,1,0,,
MLD,359,cb-359-6,Pavel Filip,20,1,2016,6,2019,1966,1,0,,
MLD,359,ctb-359-1,Maia Sandu,8,6,2019,6,2019,1972,0,0,2,2019
MLD,359,ctb-359-2,Pavel Filip,9,6,2019,6,2019,1966,1,0,,
MLD,359,ctb-359-3,Maia Sandu,15,6,2019,11,2019,1972,0,0,2,2019
MLD,359,ctb-359-4,Ion Chicu,14,11,2019,1,2021,1972,1,0,,
MLD,359,ctb-359-5,Aureliu Ciocoi,1,1,2021,8,2021,1968,1,0,,
MLD,359,ctb-359-6,Natalia Gavrilita,6,8,2021,2,2023,1977,0,0,7,2021
MLD,359,ctb-359-7,Dorin Recean,16,2,2023,11,2025,1974,1,0,,
MLD,359,,Alexandru Munteanu,1,11,2025,,,1964,1,0,,
ROM,360,A2.9-5425,Georghiu-Dej,30,12,1947,3,1965,1901,1,0,3,1948
ROM,360,A2.9-5428,Ceausescu,22,3,1965,12,1989,1918,1,0,3,1969
ROM,360,A2.9-5431,Roman,26,12,1989,10,1991,1946,1,0,12,1989
ROM,360,A2.9-5434,Stolojan,1,10,1991,11,1992,1943,1,0,,
ROM,360,A2.9-5437,Vacariou,4,11,1992,12,1996,1943,1,0,9,1992
ROM,360,A2.9-5440,Ciorbea,12,12,1996,3,1998,1954,1,0,11,1996
ROM,360,A2.9-5443,Dejeu,30,3,1998,4,1998,1932,1,0,,
ROM,360,A2.9-5446,Vasile,15,4,1998,12,1999,1942,1,0,,
ROM,360,A2.9-5449,Athanasiu,14,12,1999,12,1999,1955,1,0,,
ROM,360,A2.9-5452,Isarescu,22,12,1999,12,2000,1949,1,0,,
ROM,360,A2.9-5455,A. Nastase,28,12,2000,12,2004,1950,1,0,12,2000
ROM,360,A2.9-5458,Eugen Bejinariu,21,12,2004,12,2004,1959,1,0.5,,
ROM,360,A2.9-5461,Traian Basescu,29,12,2004,4,2007,1951,1,0,12,2004
ROM,360,cb-360-001,Vacariou,20,4,2007,5,2007,1943,1,0,,
ROM,360,cb-360-002,Traian Basescu,23,5,2007,7,2012,1951,1,0,12,2004
ROM,360,A3.0-102,Antonescu,10,7,2012,8,2012,1959,1,0,,
ROM,360,cb-360-1,Traian Basescu,28,8,2012,12,2014,1951,1,0,12,2004
ROM,360,cb-360-2,Klaus Iohannis,21,12,2014,2,2025,1959,1,0,12,2014
ROM,360,,Ilie Bolojan,12,2,2025,5,2025,1969,1,,,
ROM,360,,Nicușor Dan,26,5,2025,,,1969,1,0,,
RUS,365,A2.9-5476,Stalin,10,3,1923,3,1953,1879,1,0,2,1946
RUS,365,A2.9-5479,Malenkov,6,3,1953,3,1953,1902,1,1,,
RUS,365,A2.9-5482,Khrushchev,20,3,1953,10,1964,1894,1,0,3,1954
RUS,365,A2.9-5485,Brezhnev,15,10,1964,11,1982,1906,1,1,6,1966
RUS,365,A2.9-5488,Andropov,10,11,1982,2,1984,1914,1,0,,
RUS,365,A2.9-5491,Chernenko,13,2,1984,3,1985,1911,1,0,3,1984
RUS,365,A2.9-5494,Gorbachev,11,3,1985,8,1991,1931,1,0,3,1989
RUS,365,A2.9-5497,Yeltsin,21,8,1991,12,1999,1931,1,0,6,1991
RUS,365,A2.9-5500,Vladimir Putin,1,1,2000,,,1952,1,0,3,2000
EST,366,A2.9-5566,Savisaar,6,9,1991,1,1992,1950,1,0,,
EST,366,A2.9-5569,Vahi,30,1,1992,10,1992,1947,1,0,,
EST,366,A2.9-5572,Laar,28,10,1992,11,1994,1960,1,0,9,1992
EST,366,A2.9-5575,Tarand,8,11,1994,4,1995,1940,1,0,,
EST,366,A2.9-5578,Vahi,17,4,1995,3,1997,1947,1,0,3,1995
EST,366,A2.9-5581,Siimann,17,3,1997,3,1999,1946,1,0,,
EST,366,A2.9-5584,Laar,25,3,1999,1,2002,1960,1,0,3,1999
EST,366,A2.9-5587,Kallas,28,1,2002,4,2003,1948,1,0,,
EST,366,A2.9-5590,Parts,10,4,2003,4,2005,1966,1,0,3,2003
EST,366,A3.0-104,Ansip,13,4,2005,3,2014,1956,1,0,3,2007
EST,366,cb-366-1,Roivas,26,3,2014,11,2016,1979,1,0,3,2015
EST,366,cb-366-2,Ratas,23,11,2016,1,2021,1978,1,0,,
EST,366,ctb-366-1,Kaja Kallas,26,1,2021,7,2024,1977,0,0,,
EST,366,,Kristen Michal,23,7,2024,,,1975,,,,
LAT,367,A2.9-5647,Godmanis,3,5,1990,8,1993,1951,1,0,3,1990
LAT,367,A2.9-5650,Birkavs,3,8,1993,9,1994,1942,1,0,6,1993
LAT,367,A2.9-5653,Gailis,19,9,1994,12,1995,1951,1,0,,
LAT,367,A2.9-5656,Skele,21,12,1995,8,1997,1958,1,0,9,1995
LAT,367,A2.9-5659,Krasts,7,8,1997,11,1998,1957,1,0,,
LAT,367,A2.9-5662,Kristopans,26,11,1998,7,1999,1954,1,0,10,1998
LAT,367,A2.9-5665,Skele,16,7,1999,5,2000,1958,1,0,,
LAT,367,A2.9-5668,Berzins,5,5,2000,11,2002,1951,1,0,,
LAT,367,A2.9-5671,Repse,7,11,2002,3,2004,1961,1,0,10,2002
LAT,367,A2.9-5674,Indulis Emsis,9,3,2004,12,2004,1952,1,0,,
LAT,367,A2.9-5677,Aigars Kalvitis,2,12,2004,12,2007,1966,1,0,10,2006
LAT,367,A3.0-105,Godmanis,20,12,2007,3,2009,1951,1,0,,
LAT,367,A3.0-106,Dombrovskis,12,3,2009,1,2014,1971,1,0,10,2010
LAT,367,cb-367-1,Straujuma,22,1,2014,2,2016,1951,0,0,10,2014
LAT,367,cb-367-2,Kucinskis,11,2,2016,1,2019,1961,1,0,,
LAT,367,ctb-367-1,Krisjanis Karins,23,1,2019,9,2023,1964,1,0,10,2018
LAT,367,ctb-367-2,Evika Silina,15,9,2023,,,1975,0,0,,
LIT,368,A2.9-5698,Landsbergis,11,3,1990,11,1992,1931,1,0,2,1990
LIT,368,A2.9-5701,Brazauskas,25,11,1992,2,1998,1932,1,0,2,1993
LIT,368,A2.9-5704,Adamkus,26,2,1998,2,2003,1926,1,0,1,1998
LIT,368,A2.9-5707,Paksas,26,2,2003,4,2004,1956,1,0,1,2003
LIT,368,A2.9-5710,Paulauskas,6,4,2004,7,2004,1953,1,0,,
LIT,368,A2.9-5713,Adamkus,12,7,2004,7,2009,1926,1,0,6,2004
LIT,368,A3.0-107,Grybauskaite,12,7,2009,7,2019,1956,0,0,5,2009
LIT,368,ctb-368-1,Gitanas Nauseda,12,7,2019,,,1964,1,0,5,2019
UKR,369,A2.9-5716,Kravchuk,18,7,1990,7,1994,1934,1,0,3,1990
UKR,369,A2.9-5719,Kuchma,19,7,1994,1,2005,1938,1,0,7,1994
UKR,369,A3.0-108,Yushchenko,23,1,2005,2,2010,1954,1,0,12,2004
UKR,369,A3.0-109,Yanukovych,25,2,2010,2,2014,1950,1,0,2,2010
UKR,369,cb-369-1,Turchynov,23,2,2014,6,2014,1964,1,0,,
UKR,369,cb-369-2,Poroshenko,7,6,2014,5,2019,1965,1,0,5,2014
UKR,369,ctb-369-3,Volodymyr Zelensky,20,5,2019,,,1978,1,0,4,2019
BLR,370,A2.9-5722,Shushkevich,18,9,1991,1,1994,1934,1,0,,
BLR,370,A2.9-5728,Hryb,28,1,1994,7,1994,1938,1,0,,
BLR,370,A2.9-5731,Lukashenko,20,7,1994,,,1954,1,1,7,1994
ARM,371,A2.9-5734,Ter-Petrosyan,16,10,1991,2,1998,1945,1,0,10,1991
ARM,371,A2.9-5737,Kocharian,4,3,1998,4,2008,1954,1,0,3,1998
ARM,371,A3.0-110,Sargsyan,9,4,2008,4,2018,1954,1,1,2,2008
ARM,371,KS-371-1,Karapetyan,23,4,2018,5,2018,1964,1,0,4,2018
ARM,371,KS-371-2,Nikol Pashinyan,8,5,2018,,,1975,1,0,5,2018
GRG,372,A2.9-5740,Gamsakhurdia,12,4,1991,1,1992,1939,1,0,10,1990
GRG,372,A2.9-5743,Ioseliani,6,1,1992,3,1992,1926,1,0,,
GRG,372,A2.9-5746,Shevardnadze,10,3,1992,11,2003,1928,1,0,10,1992
GRG,372,A2.9-5749,Burdjanadze,23,11,2003,1,2004,1964,0,0,,
GRG,372,A2.9-5752,Saakashvili,25,1,2004,11,2007,1967,1,0,1,2004
GRG,372,A3.0-111,Burdzhanadze,25,11,2007,1,2008,1964,0,0,,
GRG,372,A3.0-112,Saakashvili,20,1,2008,11,2013,1967,1,0,,
GRG,372,cb-372-1,Margvelashvili,17,11,2013,12,2018,1969,1,0,10,2013
GRG,372,ctb-372-1,Bakhtadze,16,12,2018,9,2019,1952,1,0,,
GRG,372,ctb-372-2,Gakharia,8,9,2019,2,2021,1975,1,0,,
GRG,372,ctb-372-3,Irakli Garibashvili,22,2,2021,1,2024,1982,1,0,,
GRG,372,,Irakli Kobakhidze,8,2,2024,,,1978,1,0,,
AZE,373,A2.9-5755,Mutalibov,8,9,1991,3,1992,1938,1,0,9,1991
AZE,373,A2.9-5758,Mamedov,6,3,1992,5,1992,1941,1,0,,
AZE,373,A2.9-5764,Gambarov,19,5,1992,6,1992,1957,1,0,,
AZE,373,A2.9-5767,Abulfaz Elchibey,16,6,1992,6,1993,1938,1,0,6,1992
AZE,373,A2.9-5770,H. Aliyev,24,6,1993,10,2003,1923,1,0,10,1993
AZE,373,A2.9-5773,Ilhma Aliyev,15,10,2003,,,1961,1,0,10,2003
FIN,375,A2.9-5800,Paasikivi,9,3,1946,2,1956,1879,1,0,3,1946
FIN,375,A2.9-5803,Kekkonen,1,3,1956,9,1981,1900,1,0,1,1956
FIN,375,A2.9-5806,Koivisto,11,9,1981,3,1994,1923,1,0,1,1982
FIN,375,A2.9-5809,Marthi Ahtisaari,1,3,1994,3,2000,1937,1,0,2,1994
FIN,375,cb-375-1,Lipponen,1,3,2000,4,2003,1941,1,0,2,2000
FIN,375,cb-375-2,Jaatteenmaki,17,4,2003,6,2003,1955,0,0,3,2003
FIN,375,cb-375-3,Vanhanen,24,6,2003,6,2010,1955,1,0,4,2007
FIN,375,cb-375-4,Kiviniemi,22,6,2010,6,2011,1968,0,0,,
FIN,375,cb-375-5,Katainen,22,6,2011,6,2014,1971,1,0,4,2011
FIN,375,cb-375-6,Stubb,24,6,2014,5,2015,1968,1,0,,
FIN,375,cb-375-7,Sipila,29,5,2015,6,2019,1961,1,0,4,2015
FIN,375,ctb-375-1,Antti Rinne,6,6,2019,12,2019,1962,1,0,4,2019
FIN,375,ctb-375-2,Sanna Marin,10,12,2019,6,2023,1985,0,0,,
FIN,375,ctb-375-3,Petteri Orpo,20,6,2023,,,1969,1,1,4,2023
SWD,380,A2.9-5911,Erlander,10,10,1946,10,1969,1901,1,0,9,1948
SWD,380,A2.9-5914,Palme,14,10,1969,9,1976,1927,1,0,9,1970
SWD,380,A2.9-5917,Falldin,4,10,1976,10,1978,1926,1,0,9,1976
SWD,380,A2.9-5920,Ullsten,18,10,1978,10,1979,1931,1,0,,
SWD,380,A2.9-5923,Falldin,9,10,1979,10,1982,1926,1,0,9,1979
SWD,380,A2.9-5926,Palme,7,10,1982,2,1986,1927,1,0,9,1982
SWD,380,A2.9-5929,Carlsson,12,3,1986,10,1991,1934,1,0,9,1988
SWD,380,A2.9-5932,Bildt,30,10,1991,10,1994,1949,1,0,9,1991
SWD,380,A2.9-5935,Carlsson,7,10,1994,3,1996,1934,1,0,9,1994
SWD,380,A2.9-5938,Persson,21,3,1996,10,2006,1949,1,0,9,1998
SWD,380,A3.0-113,Reinfeldt,6,10,2006,10,2014,1965,1,0,9,2006
SWD,380,cb-380-1,Lofven,3,10,2014,11,2021,1957,1,0,9,2014
SWD,380,ctb-380-1,Magdalena Andersson,30,11,2021,9,2022,1967,0,0,11,2021
SWD,380,ctb-380-2,Ulf Kristersson,18,10,2022,,,1963,1,0,10,2022
NOR,385,A2.9-6004,Gerhardsen,26,6,1945,11,1951,1897,1,0,9,1945
NOR,385,A2.9-6007,Torp,19,11,1951,1,1955,1893,1,0,10,1953
NOR,385,A2.9-6010,Gerhardsen,22,1,1955,8,1963,1897,1,0,9,1957
NOR,385,A2.9-6013,Lyng,27,8,1963,9,1963,1905,1,0,,
NOR,385,A2.9-6016,Gerhardsen,25,9,1963,10,1965,1897,1,0,9,1957
NOR,385,A2.9-6019,Borten,12,10,1965,3,1971,1913,1,0,9,1965
NOR,385,A2.9-6022,Bratteli,16,3,1971,10,1972,1910,1,0,,
NOR,385,A2.9-6025,Korvald,17,10,1972,10,1973,1916,1,0,,
NOR,385,A2.9-6028,Bratteli,15,10,1973,1,1976,1910,1,0,9,1973
NOR,385,A2.9-6031,Nordli,9,1,1976,2,1981,1927,1,0,9,1977
NOR,385,A2.9-6034,Brundtland,4,2,1981,10,1981,1939,0,0,,
NOR,385,A2.9-6037,Willoch,14,10,1981,5,1986,1928,1,0,9,1981
NOR,385,A2.9-6040,Brundtland,9,5,1986,10,1989,1939,0,0,,
NOR,385,A2.9-6043,Syse,16,10,1989,11,1990,1930,1,0,9,1989
NOR,385,A2.9-6046,Brundtland,3,11,1990,10,1996,1939,0,0,9,1993
NOR,385,A2.9-6049,Jagland,25,10,1996,10,1997,1950,1,0,,
NOR,385,A2.9-6052,Bondevik,17,10,1997,8,1998,1947,1,0,9,1997
NOR,385,A2.9-6055,Lahnstein,30,8,1998,9,1998,1949,0,0,,
NOR,385,A2.9-6058,Bondevik,24,9,1998,3,2000,1947,1,0,9,1997
NOR,385,A2.9-6061,Stoltenberg,17,3,2000,10,2001,1959,1,0,,
NOR,385,A2.9-6064,Bondevik,19,10,2001,10,2005,1947,1,0,9,2001
NOR,385,A3.0-114,Stoltenberg,17,10,2005,10,2013,1959,1,0,9,2005
NOR,385,cb-385-1,Solberg,16,10,2013,10,2021,1961,0,0,9,2013
NOR,385,ctb-385-1,Jonas Gahr Store,14,10,2021,,,1960,0,1,9,2021
DEN,390,A2.9-6133,Hedtoft,12,11,1947,10,1950,1903,1,0,11,1947
DEN,390,A2.9-6136,Eriksen,28,10,1950,9,1953,1902,1,0,9,1950
DEN,390,A2.9-6139,Hedtoft,30,9,1953,1,1955,1903,1,0,9,1953
DEN,390,A2.9-6142,Hansen,1,2,1955,2,1960,1906,1,0,5,1957
DEN,390,A2.9-6145,Kampmann,19,2,1960,9,1962,1910,1,0,11,1960
DEN,390,A2.9-6148,Krag,3,9,1962,2,1968,1914,1,0,9,1964
DEN,390,A2.9-6151,Baunsgaard,18,2,1968,10,1971,1920,1,0,1,1968
DEN,390,A2.9-6154,Krag,11,10,1971,10,1972,1914,1,0,9,1971
DEN,390,A2.9-6157,Jorgensen,5,10,1972,12,1973,1923,1,0,,
DEN,390,A2.9-6160,Hartling,19,12,1973,1,1975,1914,1,0,12,1973
DEN,390,A2.9-6163,Jorgensen,13,2,1975,9,1982,1923,1,0,1,1975
DEN,390,A2.9-6166,Schluter,10,9,1982,1,1993,1929,1,0,1,1984
DEN,390,A2.9-6169,Nyrup Rasmussen,25,1,1993,11,2001,1943,1,0,9,1994
DEN,390,A2.9-6172,Fogh Rasmussen,27,11,2001,4,2009,1953,1,0,11,2001
DEN,390,A3.0-115,Lokke Rasmussen,5,4,2009,10,2011,1964,1,0,,
DEN,390,A3.0-116,Thorning-Schmidt,3,10,2011,6,2015,1966,0,0,9,2011
DEN,390,cb-390-1,Rasmussen,28,6,2015,6,2019,1964,1,0,6,2015
DEN,390,ctb-390-1,Mette Frederiksen,27,6,2019,,,1977,0,0,6,2019
ICE,395,A2.9-6184,Thors,6,12,1949,3,1950,1892,1,0,10,1949
ICE,395,A2.9-6187,Steinthorsson,14,3,1950,9,1953,1893,1,0,,
ICE,395,A2.9-6190,Thors,13,9,1953,7,1956,1892,1,0,6,1953
ICE,395,A2.9-6193,Jonasson,21,7,1956,12,1958,1896,1,0,6,1956
ICE,395,A2.9-6196,Jonsson,23,12,1958,11,1959,1902,1,0,,
ICE,395,A2.9-6199,Thors,20,11,1959,9,1961,1892,1,0,10,1959
ICE,395,A2.9-6199,Benediktsson,8,9,1961,12,1961,1908,1,0,,
ICE,395,A2.9-6199,Thors,1,1,1962,11,1963,1892,1,0,10,1959
ICE,395,A2.9-6202,Benediktsson,14,11,1963,7,1970,1908,1,0,6,1963
ICE,395,A2.9-6205,Hafstein,10,7,1970,7,1971,1915,1,0,,
ICE,395,A2.9-6208,Johannesson,14,7,1971,8,1974,1913,1,0,6,1971
ICE,395,A2.9-6211,Hallgrimsson,29,8,1974,8,1978,1925,1,0,6,1974
ICE,395,A2.9-6214,Johannesson,31,8,1978,10,1979,1913,1,0,6,1978
ICE,395,A2.9-6217,Groendal,15,10,1979,2,1980,1924,1,0,,
ICE,395,A2.9-6220,Thoroddsen,8,2,1980,5,1983,1910,1,0,12,1979
ICE,395,A2.9-6223,Hermannsson,26,5,1983,7,1987,1928,1,0,4,1983
ICE,395,A2.9-6226,Palsson,8,7,1987,9,1988,1947,1,0,4,1987
ICE,395,A2.9-6229,Hermannsson,28,9,1988,4,1991,1928,1,0,,
ICE,395,A2.9-6232,Oddsson,30,4,1991,9,2004,1948,1,0,4,1991
ICE,395,A2.9-6235,Halldor Asgrimsson,15,9,2004,6,2006,1947,1,0,,
ICE,395,A3.0-117,Hilmar Haarde,15,6,2006,2,2009,1951,1,0,5,2007
ICE,395,A3.0-118,Sigurdardottir,1,2,2009,5,2013,1942,0,0,4,2009
ICE,395,cb-395-1,Gunnlaugsson,23,5,2013,4,2016,1975,1,0,4,2013
ICE,395,cb-395-2,Sigurdur Ingi Jóhannsson,7,4,2016,1,2017,1962,1,0,,
ICE,395,se-395-3,Bjarni Benediktsson,11,1,2017,11,2017,1970,1,0,10,2016
ICE,395,CB-395-4,Katrín Jakobsdóttir,30,11,2017,4,2024,1976,0,0,10,2017
ICE,395,,Bjarni Benediktsson,9,4,2024,12,2024,1970,1,0,,
ICE,395,,Kristrún Frostadóttir,12,21,2024,,,1988,0,0,,
CAP,402,A2.9-6238,Pires,8,7,1975,4,1991,1934,1,0,,
CAP,402,A2.9-6241,Veiga,4,4,1991,7,2000,1949,1,0,1,1991
CAP,402,A2.9-6244,do Rosario,29,7,2000,2,2001,1950,1,0,,
CAP,402,A2.9-6247,Neves,1,2,2001,4,2016,1960,1,0,1,2001
CAP,402,nm-402-1,Correia e Silva,22,4,2016,,,1962,1,0,2,2016
STP,403,cb-403-1,da Costa,15,6,1975,3,1991,1937,1,0,,
STP,403,cb-403-2,d'Alva,4,3,1991,4,1991,1935,1,0,,
STP,403,cb-403-3,Trovoada,3,4,1991,9,2001,1936,1,0,3,1991
STP,403,cb-403-4,Menezes,3,9,2001,7,2003,1942,1,0,7,2001
STP,403,cb-403-5,Pereira,16,7,2003,7,2003,1963,1,1,,
STP,403,cb-403-6,Menezes,23,7,2003,9,2011,1942,1,0,7,2001
STP,403,cb-403-7,da Costa,3,9,2011,9,2016,1937,1,0,7,2011
STP,403,jb-403-1,Carvalho,3,9,2016,10,2021,1942,1,0,8,2016
STP,403,ctb-403-1,Carlos Vila Nova,2,10,2021,,,1959,1,0,9,2021
GNB,404,A2.9-6250,Cabral,10,9,1974,11,1980,1931,1,0,,
GNB,404,A2.9-6253,Vieira,14,11,1980,5,1999,1939,1,1,8,1994
GNB,404,A2.9-6256,Mane,7,5,1999,5,1999,1940,1,1,,
GNB,404,A2.9-6259,Sanha,14,5,1999,2,2000,1947,1,0,,
GNB,404,A2.9-6262,Kumba Iala,18,2,2000,9,2003,1953,1,0,1,2000
GNB,404,A2.9-6265,Correia Seabra,14,9,2003,9,2003,1947,1,1,,
GNB,404,A2.9-6268,Henrique Pereira Rosa,28,9,2003,10,2005,1946,1,0,,
GNB,404,A3.0-119,Vieira,1,10,2005,3,2009,1939,1,0,7,2005
GNB,404,A3.0-120,Raimundo Perreira,2,3,2009,9,2009,1956,1,0,,
GNB,404,A3.0-121,Sanha,8,9,2009,1,2012,1947,1,0,7,2009
GNB,404,cb-404-1,Pereira,9,1,2012,4,2012,1956,1,0,,
GNB,404,cb-404-2,Kuruma,12,4,2012,5,2012,1947,1,1,,
GNB,404,cb-404-3,Nhamadjo,11,5,2012,6,2014,1958,1,0,,
GNB,404,cb-404-4,Vaz,23,6,2014,2,2020,1957,1,0,5,2014
GNB,404,ctb-404-1,Embalo,27,2,2020,11,2025,1972,1,1,12,2019
GNB,404,,Horta Inta-a Na Man,27,11,2025,,,1960,1,1,,
EQG,411,A2.9-6271,Bonifacio Ondo Edu,15,12,1963,10,1968,1922,1,0,,
EQG,411,A2.9-6274,Macias Nguema,12,10,1968,8,1979,1924,1,0,9,1968
EQG,411,A2.9-6277,Nguema Mbasogo,3,8,1979,,,1942,1,1,8,1982
GAM,420,A2.9-6280,Jawara,18,2,1965,7,1994,1924,1,0,5,1982
GAM,420,A2.9-6283,Jammeh,22,7,1994,1,2017,1965,1,1,9,1996
GAM,420,se-420-1,Barrow,18,1,2017,,,1965,1,0,12,2016
MLI,432,A2.9-6286,Keita,22,9,1960,11,1968,1915,1,0,,
MLI,432,A2.9-6289,Traore,19,11,1968,3,1991,1936,1,1,6,1979
MLI,432,A2.9-6292,Amadou Toure,26,3,1991,6,1992,1948,1,1,,
MLI,432,A2.9-6295,Konare,6,6,1992,6,2002,1946,1,0,4,1992
MLI,432,A2.9-6298,Amadou Toure,9,6,2002,3,2012,1948,1,1,5,2002
MLI,432,cb-432-1,Sanogo,22,3,2012,4,2012,1972,1,1,,
MLI,432,cb-432-2,Traore,12,4,2012,9,2013,1942,1,0,,
MLI,432,cb-432-3,Keita,4,9,2013,8,2020,1945,1,0,8,2013
MLI,432,ctb-432-1,Assimi Goita,19,8,2020,9,2020,1983,1,1,,
MLI,432,ctb-432-2,Ba N'Daou,25,9,2020,5,2021,1950,1,1,,
MLI,432,mf-432-1,Assimi Goita,24,5,2021,9,2022,1983,1,1,,
SEN,433,A2.9-6301,Senghor,20,8,1960,1,1980,1906,1,0,12,1963
SEN,433,A2.9-6304,Diouf,1,1,1981,4,2000,1935,1,0,2,1983
SEN,433,A2.9-6307,Abdoulaye Wade,2,4,2000,4,2012,1926,1,0,2,2000
SEN,433,cb-433-1,Macky Sall,2,4,2012,4,2024,1961,1,0,2,2012
SEN,433,,Bassiru Faye,2,4,2024,,,1980,1,,,
BEN,434,A2.9-6310,Maga,1,1,1960,10,1963,1916,1,0,,
BEN,434,A2.9-6313,Soglo,28,10,1963,1,1964,1912,1,1,,
BEN,434,A2.9-6316,Apithy,19,1,1964,11,1965,1913,1,0,,
BEN,434,A2.9-6319,Congacou,29,11,1965,12,1965,1913,1,0,,
BEN,434,A2.9-6322,Soglo,22,12,1965,12,1967,1912,1,1,,
BEN,434,A2.9-6325,Alley,17,12,1967,8,1968,1930,1,1,,
BEN,434,A2.9-6328,Zinsou,1,8,1968,12,1969,1918,1,0,7,1968
BEN,434,A2.9-6334,Paul-Emile de Souza,13,12,1969,5,1970,1930,1,1,,
BEN,434,A2.9-6337,Maga,7,5,1970,4,1972,1916,1,0,,
BEN,434,A2.9-6340,Ahomadegbe,7,4,1972,10,1972,1917,1,0,,
BEN,434,A2.9-6343,Kerekou,27,10,1972,4,1991,1933,1,1,,
BEN,434,A2.9-6346,"Soglo, N",4,4,1991,4,1996,1934,1,0,3,1991
BEN,434,A2.9-6349,Kerekou,4,4,1996,4,2006,1933,1,1,3,2001
BEN,434,A3.0-122,Yayi Boni,6,4,2006,4,2016,1951,1,0,3,2006
BEN,434,nm-434-1,Talon,5,4,2016,,,1958,1,0,3,2016
MAA,435,A2.9-6352,Ould Daddah,28,11,1960,7,1978,1924,1,0,8,1961
MAA,435,A2.9-6355,Ould Mohamed Salek,10,7,1978,4,1979,1936,1,1,,
MAA,435,A2.9-6358,Ould Bouceif,6,4,1979,5,1979,1933,1,1,,
MAA,435,cb-435-001,Ould Sidi,27,5,1979,6,1979,1938,1,1,,
MAA,435,A2.9-6364,Ould Ahmed Louly,3,6,1979,1,1980,1943,1,1,,
MAA,435,A2.9-6367,Ould Haidalla,4,1,1980,12,1984,1940,1,1,,
MAA,435,A2.9-6370,Sidi Ahmed Taya,12,12,1984,8,2005,1941,1,1,1,1992
MAA,435,A3.0-123,Ould Mohamed Vall,3,8,2005,4,2007,1953,1,0.5,6,2006
MAA,435,A3.0-124,Ould Cheikh Abdellahi,19,4,2007,8,2008,1938,1,0,3,2007
MAA,435,A3.0-125,Ould Abdel Aziz,6,8,2008,4,2009,1956,1,1,,
MAA,435,A3.0-126,dit M'Bare,15,4,2009,8,2009,1946,1,0,,
MAA,435,A3.0-127,Ould Abdel Aziz,5,8,2009,8,2019,1956,1,1,7,2009
MAA,435,ctb-435-1,Ould Ghazouani,1,8,2019,,,1956,1,1,6,2019
NIR,436,A2.9-6373,Diori,3,10,1960,4,1974,1916,1,0,9,1965
NIR,436,A2.9-6376,Kountche,17,4,1974,11,1987,1931,1,1,,
NIR,436,A2.9-6379,Seibou,10,11,1987,4,1993,1940,1,1,12,1989
NIR,436,A2.9-6382,Ousmane,16,4,1993,1,1996,1950,1,0,3,1993
NIR,436,A2.9-6385,Mainassara,27,1,1996,4,1999,1949,1,1,7,1996
NIR,436,A2.9-6388,Wanke,11,4,1999,12,1999,1954,1,1,,
